"Substrate","ChEBI","TCNumber","InChI"
"bile acid","CHEBI:3098","2.A.60.1.4",NA
"bile acid","CHEBI:3098","2.A.6.2.22",NA
"bile acid","CHEBI:3098","3.A.1.203.1",NA
"bile acid","CHEBI:3098","2.A.60.1.9",NA
"bile acid","CHEBI:3098","2.A.28.2.9",NA
"bile acid","CHEBI:3098","1.B.24.1.8",NA
"bile acid","CHEBI:3098","2.A.1.19.4",NA
"bile acid","CHEBI:3098","3.A.1.208.9",NA
"bile acid","CHEBI:3098","2.A.28.1.11",NA
"bile acid","CHEBI:3098","1.B.1.1.9",NA
"bile acid","CHEBI:3098","2.A.28.1.9",NA
"bile acid","CHEBI:3098","2.A.1.3.13",NA
"bile acid","CHEBI:3098","1.B.24.1.5",NA
"bile acid","CHEBI:3098","2.A.28.1.1",NA
"bile acid","CHEBI:3098","3.A.1.201.9",NA
"bile acid","CHEBI:3098","2.A.60.1.8",NA
"bile acid","CHEBI:3098","2.A.28.1.10",NA
"bile acid","CHEBI:3098","2.A.28.1.2",NA
"bile acid","CHEBI:3098","3.A.1.208.12",NA
"bile acid","CHEBI:3098","3.A.1.208.7",NA
"bile acid","CHEBI:3098","2.A.28.2.4",NA
"bile acid","CHEBI:3098","3.A.1.201.2",NA
"bile acid","CHEBI:3098","2.A.28.1.5",NA
"bile acid","CHEBI:3098","2.A.6.2.2",NA
"bile acid","CHEBI:3098","1.B.24.1.7",NA
"bile acid","CHEBI:3098","2.A.1.19.10",NA
"bile acid","CHEBI:3098","2.A.28.1.7",NA
"bile acid","CHEBI:3098","2.A.6.2.12",NA
"bile acid conjugate","CHEBI:36249","2.A.28.1.2",NA
"bile acid conjugate","CHEBI:36249","2.A.28.1.9",NA
"bile acid glycine conjugate","CHEBI:36255","3.A.1.201.2",NA
"bile acid salt","CHEBI:36277","3.A.1.201.2",NA
"bile acid taurine conjugate","CHEBI:23219","3.A.1.201.2",NA
"biological pigment","CHEBI:26130","2.A.2.7.1",NA
"biological pigment","CHEBI:26130","3.A.1.208.18",NA
"biological pigment","CHEBI:26130","2.A.1.41.2",NA
"biological pigment","CHEBI:26130","2.A.2.7.2",NA
"biological pigment","CHEBI:26130","3.A.1.204.9",NA
"biological pigment","CHEBI:26130","2.A.1.41.1",NA
"biological pigment","CHEBI:26130","3.A.1.208.14",NA
"branched-chain amino acid","CHEBI:22918","2.A.26.1.7",NA
"branched-chain amino acid","CHEBI:22918","3.A.1.4.14",NA
"branched-chain amino acid","CHEBI:22918","2.A.26.1.5",NA
"branched-chain amino acid","CHEBI:22918","2.A.78.2.3",NA
"branched-chain amino acid","CHEBI:22918","2.A.78.1.1",NA
"branched-chain amino acid","CHEBI:22918","2.A.26.1.8",NA
"branched-chain amino acid","CHEBI:22918","2.A.26.1.9",NA
"branched-chain amino acid","CHEBI:22918","2.A.78.2.1",NA
"branched-chain amino acid","CHEBI:22918","2.A.26.1.4",NA
"branched-chain amino acid","CHEBI:22918","2.A.26.1.10",NA
"branched-chain amino acid","CHEBI:22918","2.A.26.1.1",NA
"branched-chain amino acid","CHEBI:22918","2.A.26.1.3",NA
"branched-chain fatty acid","CHEBI:35819","3.A.1.203.1",NA
"cadmium coordination entity","CHEBI:36565","3.A.1.205.29",NA
"caesium ion","CHEBI:60270","2.A.36.5.9",NA
"caesium ion","CHEBI:60270","1.A.4.5.14",NA
"carbapenemcarboxylic acid","CHEBI:46634","2.A.6.2.21",NA
"carbohydrate","CHEBI:23008","1.B.19.1.3",NA
"carbohydrate","CHEBI:23008","3.A.1.103.5",NA
"carbohydrate","CHEBI:23008","1.B.4.2.9",NA
"carbohydrate","CHEBI:23008","1.B.23.1.22",NA
"carbohydrate","CHEBI:23008","5.A.1.2.9",NA
"cardenolide glycoside","CHEBI:23035","2.A.60.1.11",NA
"cation","CHEBI:23058","1.C.4.4.5",NA
"cation","CHEBI:23058","1.A.9.1.17",NA
"cation","CHEBI:23058","1.A.10.1.29",NA
"cation","CHEBI:23058","1.A.75.1.1",NA
"cation","CHEBI:23058","1.A.3.1.9",NA
"cation","CHEBI:23058","1.A.9.1.16",NA
"cation","CHEBI:23058","1.B.33.3.1",NA
"cation","CHEBI:23058","1.A.17.4.14",NA
"cation","CHEBI:23058","1.A.75.1.25",NA
"cation","CHEBI:23058","1.A.9.5.8",NA
"cation","CHEBI:23058","1.A.5.1.3",NA
"cation","CHEBI:23058","1.A.9.1.13",NA
"cation","CHEBI:23058","1.A.75.1.14",NA
"cation","CHEBI:23058","1.A.65.1.2",NA
"cation","CHEBI:23058","1.A.10.1.25",NA
"cation","CHEBI:23058","1.A.6.2.2",NA
"cation","CHEBI:23058","1.A.75.1.12",NA
"cation","CHEBI:23058","1.A.14.3.14",NA
"cation","CHEBI:23058","1.B.31.1.1",NA
"cation","CHEBI:23058","1.A.75.1.22",NA
"cation","CHEBI:23058","1.A.75.1.2",NA
"cation","CHEBI:23058","1.A.9.1.15",NA
"cation","CHEBI:23058","1.A.9.9.2",NA
"cation","CHEBI:23058","1.A.53.1.1",NA
"cation","CHEBI:23058","1.B.96.1.1",NA
"cation","CHEBI:23058","1.A.75.1.4",NA
"cation","CHEBI:23058","1.A.9.1.14",NA
"cation","CHEBI:23058","1.A.4.1.15",NA
"cation","CHEBI:23058","1.A.1.5.36",NA
"cation","CHEBI:23058","1.A.85.1.8",NA
"cation","CHEBI:3473","1.B.8.3.2",NA
"cation","CHEBI:3473","1.A.62.4.3",NA
"cation","CHEBI:3473","1.A.5.2.2",NA
"cation","CHEBI:3473","1.A.77.3.33",NA
"cation","CHEBI:3473","1.A.6.1.5",NA
"cation","CHEBI:3473","1.A.14.3.3",NA
"cation","CHEBI:3473","2.A.36.2.3",NA
"cation","CHEBI:3473","1.B.39.1.7",NA
"cation","CHEBI:3473","1.A.77.3.16",NA
"cation","CHEBI:3473","3.A.3.27.3",NA
"cation","CHEBI:3473","1.A.77.3.44",NA
"cation","CHEBI:3473","1.B.47.1.2",NA
"cation","CHEBI:3473","1.A.4.5.10",NA
"cation","CHEBI:3473","1.A.6.1.8",NA
"cation","CHEBI:3473","1.C.71.1.3",NA
"cation","CHEBI:3473","1.C.71.2.3",NA
"cation","CHEBI:3473","1.A.4.1.16",NA
"cation","CHEBI:3473","1.C.46.1.1",NA
"cation","CHEBI:3473","1.A.77.3.12",NA
"cation","CHEBI:3473","1.A.4.2.2",NA
"cation","CHEBI:3473","1.C.105.1.2",NA
"cation","CHEBI:3473","1.A.77.2.2",NA
"cation","CHEBI:3473","1.A.69.4.1",NA
"cation","CHEBI:3473","1.B.47.1.3",NA
"cation","CHEBI:3473","1.B.1.1.15",NA
"cation","CHEBI:3473","1.A.77.3.19",NA
"cation","CHEBI:3473","1.A.5.3.4",NA
"cation","CHEBI:3473","1.A.77.2.13",NA
"cation","CHEBI:3473","1.A.77.3.38",NA
"cation","CHEBI:3473","1.A.5.3.2",NA
"cation","CHEBI:3473","1.A.69.4.3",NA
"cation","CHEBI:3473","1.A.75.1.7",NA
"cation","CHEBI:3473","3.A.3.30.3",NA
"cation","CHEBI:3473","1.A.77.3.1",NA
"cation","CHEBI:3473","1.A.5.2.4",NA
"cation","CHEBI:3473","1.A.77.3.5",NA
"cation","CHEBI:3473","2.A.1.50.2",NA
"cation","CHEBI:3473","1.A.77.2.12",NA
"cation","CHEBI:3473","2.A.38.3.5",NA
"cation","CHEBI:3473","9.A.20.1.1",NA
"cation","CHEBI:3473","1.A.69.6.1",NA
"cation","CHEBI:3473","1.C.105.2.2",NA
"cation","CHEBI:3473","1.A.75.1.8",NA
"cation","CHEBI:3473","1.C.56.1.1",NA
"cation","CHEBI:3473","1.B.63.1.1",NA
"cation","CHEBI:3473","1.A.1.5.13",NA
"cation","CHEBI:3473","1.A.77.3.36",NA
"cation","CHEBI:3473","1.A.77.3.4",NA
"cation","CHEBI:3473","1.C.38.1.6",NA
"cation","CHEBI:3473","1.A.77.3.8",NA
"cation","CHEBI:3473","1.A.77.3.18",NA
"cation","CHEBI:3473","3.A.3.24.4",NA
"cation","CHEBI:3473","1.A.5.1.5",NA
"cation","CHEBI:3473","1.A.69.3.5",NA
"cation","CHEBI:3473","1.B.47.1.1",NA
"cation","CHEBI:3473","1.A.69.1.4",NA
"cation","CHEBI:3473","1.A.1.5.19",NA
"cation","CHEBI:3473","1.A.1.29.6",NA
"cation","CHEBI:3473","3.A.3.30.2",NA
"cation","CHEBI:3473","1.A.9.7.1",NA
"cation","CHEBI:3473","1.A.77.2.10",NA
"cation","CHEBI:3473","1.A.54.3.2",NA
"cation","CHEBI:3473","3.A.3.27.7",NA
"cation","CHEBI:3473","1.A.69.5.1",NA
"cation","CHEBI:3473","1.A.4.1.5",NA
"cation","CHEBI:3473","1.A.54.5.2",NA
"cation","CHEBI:3473","1.A.1.5.28",NA
"cation","CHEBI:3473","1.A.77.2.11",NA
"cation","CHEBI:3473","1.A.69.3.2",NA
"cation","CHEBI:3473","1.A.1.5.18",NA
"cation","CHEBI:3473","1.A.77.2.5",NA
"cation","CHEBI:3473","1.A.77.2.9",NA
"cation","CHEBI:3473","1.B.60.1.1",NA
"cation","CHEBI:3473","3.A.3.24.1",NA
"cation","CHEBI:3473","1.A.54.5.1",NA
"cation","CHEBI:3473","1.A.77.3.40",NA
"cation","CHEBI:3473","3.A.3.24.3",NA
"cation","CHEBI:3473","1.A.53.1.7",NA
"cation","CHEBI:3473","1.A.77.3.45",NA
"cation","CHEBI:3473","1.A.1.11.15",NA
"cation","CHEBI:3473","1.A.14.4.1",NA
"cation","CHEBI:3473","3.A.3.31.2",NA
"cation","CHEBI:3473","1.A.54.5.3",NA
"cation","CHEBI:3473","1.B.63.1.4",NA
"cation","CHEBI:3473","1.A.77.3.2",NA
"cation","CHEBI:3473","3.A.3.30.4",NA
"cation","CHEBI:3473","1.A.77.2.7",NA
"cation","CHEBI:3473","1.A.77.3.39",NA
"cation","CHEBI:3473","2.A.39.3.6",NA
"cation","CHEBI:3473","1.A.77.3.11",NA
"cation","CHEBI:3473","1.A.4.6.2",NA
"cation","CHEBI:3473","1.H.1.1.10",NA
"cation","CHEBI:3473","1.A.4.5.9",NA
"cation","CHEBI:3473","1.A.1.5.11",NA
"cation","CHEBI:3473","3.A.3.10.12",NA
"cation","CHEBI:3473","1.H.1.1.17",NA
"cation","CHEBI:3473","1.A.77.3.22",NA
"cation","CHEBI:3473","1.A.62.4.2",NA
"cation","CHEBI:3473","1.A.101.2.1",NA
"cation","CHEBI:3473","3.A.3.23.2",NA
"cation","CHEBI:3473","1.C.71.2.2",NA
"cation","CHEBI:3473","1.A.77.3.10",NA
"cation","CHEBI:3473","1.A.77.5.4",NA
"cation","CHEBI:3473","1.A.4.1.4",NA
"cation","CHEBI:3473","1.A.5.2.3",NA
"cation","CHEBI:3473","1.A.69.1.2",NA
"cation","CHEBI:3473","1.H.1.1.11",NA
"cation","CHEBI:3473","3.A.3.30.1",NA
"cation","CHEBI:3473","1.A.77.4.1",NA
"cation","CHEBI:3473","1.A.53.1.6",NA
"cation","CHEBI:3473","1.A.77.5.2",NA
"cation","CHEBI:3473","1.A.77.2.15",NA
"cation","CHEBI:3473","1.A.1.5.12",NA
"cation","CHEBI:3473","1.C.58.1.2",NA
"cation","CHEBI:3473","1.A.77.2.4",NA
"cation","CHEBI:3473","1.C.29.1.1",NA
"cation","CHEBI:3473","9.A.52.1.1",NA
"cation","CHEBI:3473","2.A.37.3.2",NA
"cation","CHEBI:3473","1.A.77.4.3",NA
"cation","CHEBI:3473","1.A.54.3.4",NA
"cation","CHEBI:3473","1.A.69.1.5",NA
"cation","CHEBI:3473","1.A.77.5.5",NA
"cation","CHEBI:3473","1.A.6.1.6",NA
"cation","CHEBI:3473","1.A.77.3.31",NA
"cation","CHEBI:3473","1.A.77.3.37",NA
"cation","CHEBI:3473","1.A.77.3.28",NA
"cation","CHEBI:3473","1.B.59.1.3",NA
"cation","CHEBI:3473","1.A.14.3.2",NA
"cation","CHEBI:3473","1.B.63.1.2",NA
"cation","CHEBI:3473","1.C.99.1.1",NA
"cation","CHEBI:3473","1.C.71.1.2",NA
"cation","CHEBI:3473","1.A.69.4.2",NA
"cation","CHEBI:3473","1.B.63.1.3",NA
"cation","CHEBI:3473","1.A.4.10.1",NA
"cation","CHEBI:3473","3.A.3.23.1",NA
"cation","CHEBI:3473","1.A.77.3.20",NA
"cation","CHEBI:3473","1.B.39.1.8",NA
"cation","CHEBI:3473","1.A.31.1.5",NA
"cation","CHEBI:3473","1.C.105.1.1",NA
"cation","CHEBI:3473","1.A.54.4.2",NA
"cation","CHEBI:3473","2.A.37.4.5",NA
"cation","CHEBI:3473","1.A.77.3.23",NA
"cation","CHEBI:3473","1.A.6.1.7",NA
"cation","CHEBI:3473","1.A.4.7.2",NA
"cation","CHEBI:3473","1.A.62.2.1",NA
"cation","CHEBI:3473","1.A.77.5.1",NA
"cation","CHEBI:3473","1.B.63.1.6",NA
"cation","CHEBI:3473","1.A.6.1.2",NA
"cation","CHEBI:3473","3.A.3.27.6",NA
"cation","CHEBI:3473","1.C.38.1.5",NA
"cation","CHEBI:3473","1.A.77.3.6",NA
"cation","CHEBI:3473","3.A.1.122.15",NA
"cation","CHEBI:3473","3.A.3.25.1",NA
"cation","CHEBI:3473","1.A.54.4.3",NA
"cation","CHEBI:3473","1.A.1.5.8",NA
"cation","CHEBI:3473","1.H.1.1.9",NA
"cation","CHEBI:3473","3.A.3.25.3",NA
"cation","CHEBI:3473","1.A.54.4.5",NA
"cation","CHEBI:3473","1.C.46.1.2",NA
"cation","CHEBI:3473","1.A.4.6.4",NA
"cation","CHEBI:3473","1.A.77.3.25",NA
"cation","CHEBI:3473","1.A.54.3.3",NA
"cation","CHEBI:3473","1.A.69.7.2",NA
"cation","CHEBI:3473","3.A.3.10.5",NA
"cation","CHEBI:3473","3.A.3.27.2",NA
"cation","CHEBI:3473","3.A.3.10.4",NA
"cation","CHEBI:3473","1.A.69.3.4",NA
"cation","CHEBI:3473","1.A.69.2.1",NA
"cation","CHEBI:3473","1.A.5.1.6",NA
"cation","CHEBI:3473","1.A.77.3.9",NA
"cation","CHEBI:3473","1.C.38.1.4",NA
"cation","CHEBI:3473","1.A.10.1.5",NA
"cation","CHEBI:3473","1.A.62.4.1",NA
"cation","CHEBI:3473","1.A.69.7.1",NA
"cation","CHEBI:3473","1.A.1.5.30",NA
"cation","CHEBI:3473","1.A.77.2.3",NA
"cation","CHEBI:3473","3.A.3.23.3",NA
"cation","CHEBI:3473","2.A.37.4.4",NA
"cation","CHEBI:3473","1.A.77.2.14",NA
"cation","CHEBI:3473","1.B.1.1.9",NA
"cation","CHEBI:3473","1.A.69.6.2",NA
"cation","CHEBI:3473","1.A.69.3.3",NA
"cation","CHEBI:3473","1.B.1.5.3",NA
"cation","CHEBI:3473","1.A.77.3.35",NA
"cation","CHEBI:3473","2.A.19.10.1",NA
"cation","CHEBI:3473","1.A.53.1.8",NA
"cation","CHEBI:3473","1.A.77.3.41",NA
"cation","CHEBI:3473","1.C.58.1.1",NA
"cation","CHEBI:3473","1.A.77.3.43",NA
"cation","CHEBI:3473","3.A.3.31.1",NA
"cation","CHEBI:3473","1.A.77.3.3",NA
"cation","CHEBI:3473","1.A.77.3.29",NA
"cation","CHEBI:3473","3.A.3.10.9",NA
"cation","CHEBI:3473","1.A.9.1.2",NA
"cation","CHEBI:3473","1.C.71.1.1",NA
"cation","CHEBI:3473","1.C.46.2.1",NA
"cation","CHEBI:3473","1.A.5.4.1",NA
"cation","CHEBI:3473","1.A.77.3.14",NA
"cation","CHEBI:3473","1.A.77.3.27",NA
"cation","CHEBI:3473","2.A.37.4.6",NA
"cation","CHEBI:3473","1.A.1.5.3",NA
"cation","CHEBI:3473","1.A.4.6.3",NA
"cation","CHEBI:3473","1.A.77.3.15",NA
"cation","CHEBI:3473","1.A.77.3.32",NA
"cation","CHEBI:3473","1.A.77.4.2",NA
"cation","CHEBI:3473","3.A.3.27.1",NA
"cation","CHEBI:3473","2.A.1.13.22",NA
"cation","CHEBI:3473","1.A.4.6.7",NA
"cation","CHEBI:3473","1.A.77.3.30",NA
"cation","CHEBI:3473","1.A.77.3.34",NA
"cation","CHEBI:3473","2.A.37.4.7",NA
"cation","CHEBI:3473","1.A.77.3.13",NA
"cation","CHEBI:3473","1.B.39.1.2",NA
"cation","CHEBI:3473","1.A.7.1.2",NA
"cation","CHEBI:3473","1.A.53.1.5",NA
"cation","CHEBI:3473","1.B.24.1.1",NA
"cation","CHEBI:3473","3.A.3.10.2",NA
"cation","CHEBI:3473","1.C.71.2.1",NA
"cation","CHEBI:3473","1.A.37.1.1",NA
"cation","CHEBI:3473","1.A.53.1.9",NA
"cation","CHEBI:3473","1.A.7.1.4",NA
"cation","CHEBI:3473","1.A.69.1.3",NA
"cation","CHEBI:3473","1.A.7.1.1",NA
"cation","CHEBI:3473","1.A.77.3.17",NA
"cation","CHEBI:3473","1.A.54.4.4",NA
"cation","CHEBI:3473","1.A.40.1.2",NA
"cation","CHEBI:3473","1.A.53.1.2",NA
"cation","CHEBI:3473","1.A.77.3.42",NA
"cation","CHEBI:3473","1.A.7.1.7",NA
"cation","CHEBI:3473","1.A.77.3.7",NA
"cation","CHEBI:3473","1.A.77.3.24",NA
"cation","CHEBI:3473","1.C.46.2.2",NA
"cation","CHEBI:3473","1.B.19.1.1",NA
"cation","CHEBI:3473","1.B.8.1.7",NA
"cation","CHEBI:3473","1.B.63.1.5",NA
"cation","CHEBI:3473","1.A.1.5.20",NA
"cation","CHEBI:3473","1.A.77.5.3",NA
"cation","CHEBI:3473","1.A.77.2.6",NA
"cation","CHEBI:3473","3.A.3.25.2",NA
"cationic peptidyl group","CHEBI:134400","3.A.1.134.6",NA
"cationic peptidyl group","CHEBI:134400","2.A.1.35.2",NA
"cationic peptidyl group","CHEBI:134400","3.A.1.5.5",NA
"cellodextrin","CHEBI:23062","2.A.1.1.142",NA
"cellodextrin","CHEBI:23062","2.A.1.1.403",NA
"cellodextrin","CHEBI:3523","2.A.1.1.83",NA
"cellodextrin","CHEBI:3523","2.A.1.1.82",NA
"cephalosporin","CHEBI:23066","1.B.14.1.31",NA
"cephalosporin","CHEBI:3538","1.B.1.1.12",NA
"cephalosporin","CHEBI:3538","2.A.66.1.14",NA
"ceramide","CHEBI:7242","3.A.1.211.8",NA
"chemokine ligand 24","CHEBI:138159","3.A.1.106.10",NA
"chitin","CHEBI:3596","4.D.1.1.12",NA
"cholesteryl ester","CHEBI:17002","1.C.40.1.8",NA
"cholesteryl ester","CHEBI:17002","3.A.1.211.26",NA
"cholesteryl ester","CHEBI:3660","9.B.39.1.3",NA
"citrate salt","CHEBI:50744","2.A.80.1.4",NA
"citrate salt","CHEBI:50744","2.A.11.1.6",NA
"citrate salt","CHEBI:50744","2.A.29.7.1",NA
"citrate salt","CHEBI:50744","2.A.66.1.35",NA
"citrate salt","CHEBI:50744","2.A.29.29.1",NA
"citrate salt","CHEBI:50744","1.B.14.1.27",NA
"citrate salt","CHEBI:50744","2.A.47.1.17",NA
"citrate salt","CHEBI:50744","1.A.46.2.1",NA
"citrate salt","CHEBI:50744","2.A.47.3.4",NA
"citrate salt","CHEBI:50744","2.A.47.1.9",NA
"citrate salt","CHEBI:50744","2.A.29.7.4",NA
"citrate salt","CHEBI:50744","2.A.24.3.1",NA
"citrate salt","CHEBI:50744","2.A.24.2.4",NA
"citrate salt","CHEBI:50744","2.A.47.3.2",NA
"citrate salt","CHEBI:50744","2.A.1.6.1",NA
"citrate salt","CHEBI:50744","2.A.29.2.5",NA
"citrate salt","CHEBI:50744","2.A.29.7.5",NA
"citrate salt","CHEBI:50744","2.A.24.2.5",NA
"citrate salt","CHEBI:50744","2.A.1.6.7",NA
"citrate salt","CHEBI:50744","2.A.24.1.1",NA
"citrate salt","CHEBI:50744","2.A.29.2.8",NA
"citrate salt","CHEBI:50744","2.A.1.12.3",NA
"citrate salt","CHEBI:50744","1.B.25.1.10",NA
"citrate salt","CHEBI:50744","2.A.66.1.54",NA
"citrate salt","CHEBI:50744","2.A.66.1.53",NA
"citrate salt","CHEBI:50744","2.A.29.7.2",NA
"citrate salt","CHEBI:50744","2.A.66.1.24",NA
"citrate salt","CHEBI:50744","2.A.29.2.4",NA
"citrate salt","CHEBI:50744","2.A.47.5.2",NA
"citrate salt","CHEBI:50744","2.A.29.2.6",NA
"citrate salt","CHEBI:50744","2.A.29.7.3",NA
"citrate salt","CHEBI:50744","2.A.47.1.6",NA
"citrate salt","CHEBI:50744","2.A.24.3.2",NA
"cobalamin","CHEBI:30411","9.A.54.3.1",NA
"cobalamin","CHEBI:30411","9.A.54.1.2",NA
"cobalamin","CHEBI:30411","3.A.1.14.23",NA
"cobalamin","CHEBI:30411","3.A.1.13.2",NA
"cobalamin","CHEBI:30411","9.A.54.3.4",NA
"cobalamin","CHEBI:30411","3.A.1.32.1",NA
"cobalamin","CHEBI:30411","3.A.1.203.9",NA
"cobalamin","CHEBI:30411","3.A.1.32.3",NA
"cobalamin","CHEBI:30411","9.A.54.1.3",NA
"cobalamin","CHEBI:30411","9.A.54.1.1",NA
"cobalamin","CHEBI:30411","3.A.1.208.8",NA
"colanic acid","CHEBI:60963","1.B.18.3.1",NA
"colistin","CHEBI:659853","2.A.1.2.34",NA
"Collagen","CHEBI:3815","9.B.113.1.1",NA
"Collagen","CHEBI:3815","9.B.113.1.2",NA
"copper cation","CHEBI:23378","1.B.76.1.6",NA
"copper cation","CHEBI:23378","1.B.50.1.1",NA
"copper cation","CHEBI:23378","3.A.3.5.37",NA
"copper cation","CHEBI:23378","1.A.56.1.19",NA
"copper cation","CHEBI:23378","2.A.55.2.20",NA
"copper cation","CHEBI:23378","9.B.62.1.6",NA
"copper cation","CHEBI:23378","5.B.1.5.5",NA
"copper cation","CHEBI:23378","3.A.3.5.24",NA
"copper cation","CHEBI:23378","1.B.76.1.3",NA
"copper cation","CHEBI:23378","5.B.1.5.6",NA
"copper cation","CHEBI:23378","1.B.76.1.1",NA
"copper cation","CHEBI:23378","1.B.76.1.5",NA
"copper cation","CHEBI:23378","2.A.6.2.12",NA
"copper cation","CHEBI:23378","1.B.76.1.2",NA
"corrinoid","CHEBI:3890","3.A.1.14.9",NA
"cyclic nucleotide","CHEBI:23447","3.A.1.205.1",NA
"cyclic nucleotide","CHEBI:23447","3.A.1.208.13",NA
"cyclic nucleotide","CHEBI:23447","3.A.1.208.7",NA
"cyclic nucleotide","CHEBI:23447","2.A.1.19.4",NA
"cytochrome c","CHEBI:4062","1.A.21.1.4",NA
"cytochrome c","CHEBI:4062","1.A.21.1.3",NA
"cytochrome c","CHEBI:4062","1.A.21.1.5",NA
"cytochrome c","CHEBI:4062","1.A.21.1.6",NA
"cytochrome c","CHEBI:4062","1.A.21.2.1",NA
"cytochrome c","CHEBI:5745","1.A.21.1.2",NA
"D-alpha-amino acid","CHEBI:4097","2.A.3.8.13",NA
"D-glucosyl group","CHEBI:24280","1.B.55.3.1",NA
"D-glucosyl group","CHEBI:24280","4.D.1.4.2",NA
"D-glucosyl group","CHEBI:24280","4.D.1.4.1",NA
"D-glucosyl group","CHEBI:24280","4.D.3.1.1",NA
"D-glucosyl group","CHEBI:24280","4.D.1.4.3",NA
"D-glucosyl group","CHEBI:24280","2.A.1.10.3",NA
"deoxyribonucleoside","CHEBI:23636","3.A.1.2.12",NA
"detergent","CHEBI:27780","2.A.6.2.45",NA
"detergent","CHEBI:27780","2.A.1.3.43",NA
"detergent","CHEBI:27780","2.A.6.2.36",NA
"detergent","CHEBI:27780","2.A.6.2.2",NA
"detergent","CHEBI:27780","2.A.6.2.38",NA
"detergent","CHEBI:27780","2.A.6.2.37",NA
"diazaborine derivative","CHEBI:83947","3.A.1.208.11",NA
"dicarboximide","CHEBI:35356","3.A.1.205.7",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.47.1.4",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.1.19.15",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.47.1.11",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.1.19.7",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.47.1.13",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.47.1.10",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.47.1.9",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.47.1.5",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.1.6.3",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.23.1.7",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.47.1.7",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.47.1.17",NA
"dicarboxylic acid dianion","CHEBI:23688","1.B.2.2.1",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.47.1.8",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.1.19.9",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.29.24.1",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.23.2.12",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.47.1.15",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.47.1.12",NA
"dicarboxylic acid dianion","CHEBI:23688","2.A.1.19.4",NA
"dicarboxylic acid dianion","CHEBI:23689","2.A.29.3.3",NA
"dicarboxylic acid dianion","CHEBI:23689","2.A.29.24.4",NA
"dicarboxylic acid dianion","CHEBI:23689","2.A.29.3.8",NA
"dicarboxylic acid dianion","CHEBI:28965","2.A.61.1.4",NA
"dicarboxylic acid dianion","CHEBI:28965","2.A.118.1.2",NA
"dicarboxylic acid dianion","CHEBI:28965","2.A.118.1.3",NA
"dihydroxybenzoate","CHEBI:36084","1.B.14.1.9",NA
"dimethylarginine","CHEBI:86468","2.A.29.8.9",NA
"dinucleotide analogue","CHEBI:48103","3.A.1.208.15",NA
"dinucleotide analogue","CHEBI:48103","3.A.1.208.7",NA
"dinucleotide analogue","CHEBI:48103","3.A.1.208.13",NA
"dipeptide","CHEBI:23835","8.A.51.1.5",NA
"dipeptide","CHEBI:23835","2.A.17.3.11",NA
"dipeptide","CHEBI:23835","8.A.51.1.3",NA
"dipeptide","CHEBI:4634","2.A.66.1.23",NA
"dipeptide","CHEBI:4634","2.A.17.3.7",NA
"dipeptide","CHEBI:4634","2.A.1.14.4",NA
"dipeptide","CHEBI:4634","2.A.17.3.9",NA
"dipeptide","CHEBI:4634","2.A.17.1.6",NA
"dipeptide","CHEBI:4634","2.A.17.2.4",NA
"dipeptide","CHEBI:4634","2.A.17.4.7",NA
"dipeptide","CHEBI:4634","3.A.1.5.39",NA
"dipeptide","CHEBI:4634","3.A.1.5.2",NA
"dipeptide","CHEBI:4634","2.A.1.2.55",NA
"dipeptide","CHEBI:4634","2.A.17.3.8",NA
"dipeptide","CHEBI:4634","2.A.17.1.1",NA
"dipeptide","CHEBI:4634","2.A.17.3.10",NA
"dipeptide","CHEBI:4634","2.A.114.1.5",NA
"dipeptide","CHEBI:4634","2.A.17.1.2",NA
"dipeptide","CHEBI:4634","2.A.17.2.3",NA
"dipeptide","CHEBI:4634","2.A.17.1.3",NA
"disaccharide","CHEBI:4654","2.A.123.2.16",NA
"disinfectant","CHEBI:48219","2.A.1.3.43",NA
"disinfectant","CHEBI:48219","2.A.6.2.2",NA
"diterpene","CHEBI:35190","2.A.6.2.14",NA
"diterpene","CHEBI:35190","2.A.1.2.10",NA
"diterpene","CHEBI:35190","3.A.1.205.25",NA
"diterpene","CHEBI:35190","3.A.1.208.26",NA
"diterpene","CHEBI:35190","2.A.1.3.59",NA
"diterpene","CHEBI:35190","2.A.60.1.14",NA
"divalent metal cation","CHEBI:60240","2.A.55.2.19",NA
